,Name,Institution,session,participation,updated_at
824,dcced69d896cc0d3416bf54a0aced1e3c291167c9aa6119e2c2a495bd7749e7cd44a084b51e6852ca0fa89976b0216af6c8604a586fa580499eb220eaec9b811,8a46f7b4b0e6f34f90839a4054d15026658b365b16542360c50e7cc9de4cd8b707bfb147a0a03f6da14bd3bf67593f172f50d9ce415127b8f15924474e893a3f,ST-12,Join,2019-05-08 10:54:43
825,879ecd7f09407cee0919ec03c01267b52d8562d3adfbcc09a42af0189ad4c21d8d6dd65dc97b9e76f4d69d955a21f2ae5287d6bc45543a84d06db4a594aa8802,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-12,Join,2019-05-08 10:54:59
826,66690d769138ef4c854d373d1d95cb2c5222073b31a9fb631f51d9b3ee501eaa1dfcf19d57ea6c15fbaf15edc3b2b46a15c65dd44957e55aa22b06e3883fb687,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-13,Join,2019-05-08 10:56:57
827,662c9bc9259f64de2cf1908a0975962f620a29019f55907886162f365e15338016c3335488cb8af4d13a934860fc8ead6ced4f269e3deb7ee960b21618b987fa,27cb3214c7c22281284887980498187fb067de018c27086c67852ca6540a6d862aa0107ce92f9fda46ae028ae386f57655378403cce12f99dc0e300043f30876,ST-13,Join,2019-05-08 10:57:03
828,38fe69a2bb6d885fa18dd3ce3d625fa72f854f0a09899ed0dc72d6f5cc4c753a5c13f1c6639932f58ceac43da0861ec93ab882b9dbd48cbf4e86fc2e69bf4092,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-13,Join,2019-05-08 10:57:29
829,a4044eb1e9b64a0519ee2f80e1ffc8b2e21c34308b133c0a2483f08b970a9c7aae443e966c481e8c0f114f21ae43f1700b07b2ccb7d6a989a0d29fdba4a52807,b1b8b02e1aec1540fbce4a7263302af46cfb3559bba72fe856ebe35bea2ef061d120ebc2a8027f03a3346d2e19faec5f788036c7dbab04525bb5073cf8999759,ST-13,Join,2019-05-08 10:57:33
830,66690d769138ef4c854d373d1d95cb2c5222073b31a9fb631f51d9b3ee501eaa1dfcf19d57ea6c15fbaf15edc3b2b46a15c65dd44957e55aa22b06e3883fb687,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-14,Join,2019-05-08 10:57:44
831,662c9bc9259f64de2cf1908a0975962f620a29019f55907886162f365e15338016c3335488cb8af4d13a934860fc8ead6ced4f269e3deb7ee960b21618b987fa,27cb3214c7c22281284887980498187fb067de018c27086c67852ca6540a6d862aa0107ce92f9fda46ae028ae386f57655378403cce12f99dc0e300043f30876,ST-14,Join,2019-05-08 10:57:45
832,1e006b2d6ece0f5257c4629b8a281361b3c52a8df94ff3d83dc5d6fd9c854293fa5fb17a8d7d72ced125aca61fb5ad3f37ebd695c0a2142b464ca0d9200014d1,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-13,Join,2019-05-08 11:00:51
833,b6dd77a08179feddb9a21f62652882633b582d9894737997486086a3702edee836cdbab04e5a07226344a92a8f21f9f3cad86ffde974240d6b6d0549be7ea3bb,8d40fbdd9dba4cc5392955681d21eaefec4acf0027c2266a09468b00e87d96c21d5cc39957dfe1701f9bf33d39bda025d126ed3a5785e7debca30512a4dda376,ST-14,Question,2019-05-08 11:01:18
834,6bc6c542c35ce596b947dc368f8d2d0e5e53256c158151816093754cacc4475ae8ca7b6d9d6c36dee76f5f85b211f169bc75a2b4a8299d9d7df2869112a4377f,09caf0f7cf77b38f59ed4f060a5d3d0b00017fd7b30f209b966a116c4101c7ee22408b11803e6b24a89c8aaae4ff00c10c5181c7accc5b40390bdc525d4a0599,ST-14,Question,2019-05-08 11:01:55
835,1b988642c2ff404518ea483e08c0e1721ad05033fe1dbc48e31ecb9c487865fbed056d33cd530077cca10ad9603ff9cb528e66c6e86187b4a41636e1fb21f1f1,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-13,Join,2019-05-08 11:04:46
836,4ed39dc7b49ec9d94e8ce0ed5b858019a6626940e758c61b5be0c78ab41583721ee69ea58c1023f5b5c6b885e50889166b2f0d48a0ebb088d28522c7abb5c1a4,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-13,Join,2019-05-08 11:04:58
837,46e2f4cb915cd45f798d6d225422ae28f7db6bdf1a73c186beaf454a1c679ba75c713c9c5baf02dc397726a4fe7ea612423d4e86d2bd75347790b221c80a4f62,868350e0a211396980fb3f86396df3326eb25e16f38b94c139eae54001510df72a2604375b89277cd74cfe03a258a888bca42a0745922141a9d599b4e09c9df5,ST-12,Join,2019-05-08 11:07:14
838,6b70bfba7a2cfbf374f7c8c1a5981e3fd37e8f28910390d65e6470e20f176da485ff166c1981cb42de4a80d67a7bc0c7ead9696a934183f9e11dcad4ace9d557,868350e0a211396980fb3f86396df3326eb25e16f38b94c139eae54001510df72a2604375b89277cd74cfe03a258a888bca42a0745922141a9d599b4e09c9df5,ST-12,Join,2019-05-08 11:08:02
839,ad5b447ce642d14dd9cd316cfd74688737b51faaac1f12df1b0591bd6d4b227424c1af891d5e9d4161b3b6689d1d29360fe46cb4bb47f06fa0b767ae3bd14ec1,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-13,Join,2019-05-08 11:08:36
840,fcfcd560e28275ae6107ebc5e3bd93f465a503ba9dd3352890c46b84843b3f89e62746111f2443cc077a31ebb646e00128768da7572f3bc3b8c8ba6e27245080,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-13,Join,2019-05-08 11:08:36
841,359657bc74ab8bc2bab429f0f9d2da8f5817aefeebcd11885d025712b5610c6d87fd8473ec1fb0a3bb6357710c98e6a979fa86812b3768a8203b54cf0a7075a2,868350e0a211396980fb3f86396df3326eb25e16f38b94c139eae54001510df72a2604375b89277cd74cfe03a258a888bca42a0745922141a9d599b4e09c9df5,ST-13,Join,2019-05-08 11:11:34
842,ae3c5d2d227fb284f691e051fbd2b3e728646ed03a38237f03ac5aa20e53a0f2c1db26304ba919c783ef6765bd59db924945ced57ca761c419acb09d4af5fdf6,a89c49ee9d7728c1c7bce82cca5c754721ec1224b8d1b21a3a9ecddc3082a613ff734b915deb1ed5469f3246bd50fe65331c180ffc97e05e16b6c7ab20741737,ST-13,Join,2019-05-08 11:12:19
843,d7a04898d4e107b2a38c1431c4624d83bd5f39247732e2b0e4218e6ca4afdaeafe5e58cc8d2e062f37f664e094cc59c714ffffd511e1be263cf56be229e596f3,ecacdf09c7f727fc46f6e96140518cfd160155d80a9f9e70e08de02d6afca076b158346c1e40b78c5470e22f212e0ced2d203d86fc82bca8bf0306093f681f43,ST-12,Join,2019-05-08 11:13:33
844,cad3728b9f47b879fe44c8fb59decb761f208025e4b450f9ae5c9bfd74ff5eccb647022ecce4a9e3d1b93a4df50bcc1096d5c9fcc60166f8637d8e6424b7bb0d,3270aa4ab44582dadfd6a57dce28d06c0d6d7e927c4a84961b3f6f84f26f09b7032b997ec2e6b0ff76837a6a47952911f9464e0647fdd8630a86d0706f339c4e,ST-13,Join,2019-05-08 11:14:11
845,6bc6c542c35ce596b947dc368f8d2d0e5e53256c158151816093754cacc4475ae8ca7b6d9d6c36dee76f5f85b211f169bc75a2b4a8299d9d7df2869112a4377f,09caf0f7cf77b38f59ed4f060a5d3d0b00017fd7b30f209b966a116c4101c7ee22408b11803e6b24a89c8aaae4ff00c10c5181c7accc5b40390bdc525d4a0599,ST-14,Question,2019-05-08 11:20:24
846,d6db04e0eb4b4a585504670aa0898a218c66a943d52b3f602ed84be8ef36c5c0d0ba2b683e493fc920ee036a1a7986780db0a0e01c9ec079ea92793067a2ce43,6eb24a422de59f2fb7c1ed38a99b7c2a21cab5e5d0976f7ecbc4334d661f5557c5c8bee8c4c914ef3a05cfe436cbe3d272cbfcf57ca2fb281406e26d73cd5b69,ST-14,Join,2019-05-08 11:20:28
847,60a01c096a9dc301dea662b968e6ad96c4f3e33a74825ba0794dba777153b47ee6fdf571a94c92b94b2e6e0ec7613dfc4bd5dbe37607ad5dc1e6ca3cd0cd854a,b1b8b02e1aec1540fbce4a7263302af46cfb3559bba72fe856ebe35bea2ef061d120ebc2a8027f03a3346d2e19faec5f788036c7dbab04525bb5073cf8999759,ST-14,Join,2019-05-08 11:20:44
848,2901078e4b85b978aa5b0043860c4694d3d7493030177e7d3449727b5e23ca2c5c3cba97bdc1978ed344957b7fc09953e94e0945db08afb2312abaa3536f4793,c80eb08a38c2047f4843bd01d738ee07f3cfb23b9e15ffb61186b71c811aeedc8af95533d4fa0ffa6f0ca65556be8e64c42a8014f99d28d799212689dc82d8e7,ST-14,Join,2019-05-08 11:20:46
849,dcced69d896cc0d3416bf54a0aced1e3c291167c9aa6119e2c2a495bd7749e7cd44a084b51e6852ca0fa89976b0216af6c8604a586fa580499eb220eaec9b811,8a46f7b4b0e6f34f90839a4054d15026658b365b16542360c50e7cc9de4cd8b707bfb147a0a03f6da14bd3bf67593f172f50d9ce415127b8f15924474e893a3f,ST-13,Join,2019-05-08 11:21:17
850,7ace6ada69fdeaa4daad7513e37f25d476dd427fc9fffb2027e14561699112259ca2fc40cd5195800c3b15d3eeeadf64f17e2f2ec53e555e9dba2419fafebdc8,7e1266268f19636d23f074093ba135541536deac9f13645354e7e09e773b529046a6c905fb521f98737530041b6b21c5afdb8b7c6c332858dd16d1df873ce76d,ST-13,Question,2019-05-08 11:22:38
851,8d7485c1daf056c2a26081a0fb081d851f41f92e9d929038a26efeb7c70bc1a8bcb93ab43f2d3c5353c10621809cceadf5055cad419d20375f063da01ca8a367,a89c49ee9d7728c1c7bce82cca5c754721ec1224b8d1b21a3a9ecddc3082a613ff734b915deb1ed5469f3246bd50fe65331c180ffc97e05e16b6c7ab20741737,ST-12,Join,2019-05-08 11:23:19
852,d0cf4b42c869b769c75e8eb55227fdf1e6413562358c9cb3ef5a1dc8fa9b223c920a22c5060001d6cd7bdeee8c55f5f1f01a5ece5a9fc721c7cedf38ccc3e281,05ec9aaa4e155f955ef8ddedd17000da079f6fe80dc23ac7a78d8061214606c830ec08b36e87d3fb7053f0627a88cea63b1e52dfc55ae4737aff5fddbddb43aa,ST-13,Question,2019-05-08 11:23:42
853,e92b0b140f52c6152f4c994552ba6b4b0498174f4e9f038d12f782eadb99fa45732853ba6304d831917e1d659f38860b76a3a9c6b9f5cec50742ec18bfcdac3b,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-13,Question,2019-05-08 11:28:06
854,c2dbc97a3d246a8dc111db74178a341c729483e931ce2cb210226e581b68199266ec34db5537635b812f462cefdc52f665d2e67a6dc0e94a920606396ddd88fb,09caf0f7cf77b38f59ed4f060a5d3d0b00017fd7b30f209b966a116c4101c7ee22408b11803e6b24a89c8aaae4ff00c10c5181c7accc5b40390bdc525d4a0599,ST-14,Join,2019-05-08 11:28:33
855,e713f8a5c9bd219d53fe56d2181c7ebaea55bb592a0046b9fc5e19d677d103b9006fd1a38a830fd9e2e20a4388cf1a818b56a1055a417dd21ed3b848adbb94a7,a39ac2f25e0e2b97756a67558adf2ecf4c5916627dcceddaa0821cfcec43f3af4344a0d2344ec36c86ce02dc657c5be636966863ea177d76619d2645d926acf3,ST-14,Join,2019-05-08 11:28:46
856,69e4201b58ac0226319ffef4df5fc6f75402cdbd0d5e08421a448892baf0474ecb634c1ff41387c2862b2b9a3c26e17e06188c6f69ba4474da984ee98c0cb0c5,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-13,Question,2019-05-08 11:29:22
857,e73600eed7d3df0081725743c41c5043218462a7478372babf363a9f900b9bcf995c5de1056272199914645fbd3afb36ad7fecd4a379a1101ca7156afa15ab2b,c713c043a10af996ebc8b911e1d66781e2757cbcb96ab3883064e7429c1d7a9be546d19af82a3c9e58de7e3750af0b433daf8a66397df6c28f2d031e0ae8dfa0,ST-13,Join,2019-05-08 11:29:41
858,77e1f6530a7df953faabf22a6c693b9776b1b3c173a505992634e1ca1f5795446c201259f32ad8c80ef195d7a5ccad17590dd7894fc1fe51657996882d2eee22,e56ee3d76388155354ad1b831a23dc849eaba17f0db368f33e149ba47e55b6a2c9c4373b13f11115f87891b9dfe8d4d9a8dd0be2cc0c529e49aeb751b652a3ee,ST-13,Join,2019-05-08 11:29:43
859,95426af0aa221c3b7d9d6d69bd7d4d660c0dc65291e2ce0e8cb26c35147297676c73785b3ba24c5c475d6ceac018c884fb078a5b841287d1f529d32099b6e507,b1b8b02e1aec1540fbce4a7263302af46cfb3559bba72fe856ebe35bea2ef061d120ebc2a8027f03a3346d2e19faec5f788036c7dbab04525bb5073cf8999759,ST-13,Join,2019-05-08 11:29:50
860,0bf70f316df96ef9cdf3e2030aae74207ea983d25cb39451f2670ae519bace11ff51a2f7beaf0c9a1b04a3530f00262f833c14781f3f89be94791944c15fc298,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-13,Join,2019-05-08 11:29:56
861,6c7373a33d879507264be90cb6a2d7c9c21e193e1a2c52325f6329d6b95db2ae2b52bde8547abf139329ebd00a375894450adf2c73f976ed4a91e24ab5e666ff,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-13,Join,2019-05-08 11:30:00
862,ad11c2b3f4abd4e10c350460062a5d9d06556f1f0e9f999e16e30a0fe14132b136bdcb8c072e536f5cb6f5b2283046b1af0238f2d2c39324d518292440d2744e,a89c49ee9d7728c1c7bce82cca5c754721ec1224b8d1b21a3a9ecddc3082a613ff734b915deb1ed5469f3246bd50fe65331c180ffc97e05e16b6c7ab20741737,ST-13,Join,2019-05-08 11:30:06
863,6f432de022464db4408aeb916a0fb9c166c356e9b27031643a5b3ca867874409b47aec9252f83a9146bd3977e2d11442be4874fefc2b45123a2151d811d84e95,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-13,Join,2019-05-08 11:30:07
864,5e3a3f50a3a494774f26d3d2ae68bc3463fc68dc7e58b3672c4c8c7357654a4463c981a6c6486f86d9be670d1ef326a2b825a6fab628cc9524020dc27a352332,a89c49ee9d7728c1c7bce82cca5c754721ec1224b8d1b21a3a9ecddc3082a613ff734b915deb1ed5469f3246bd50fe65331c180ffc97e05e16b6c7ab20741737,ST-13,Join,2019-05-08 11:30:11
865,95426af0aa221c3b7d9d6d69bd7d4d660c0dc65291e2ce0e8cb26c35147297676c73785b3ba24c5c475d6ceac018c884fb078a5b841287d1f529d32099b6e507,b1b8b02e1aec1540fbce4a7263302af46cfb3559bba72fe856ebe35bea2ef061d120ebc2a8027f03a3346d2e19faec5f788036c7dbab04525bb5073cf8999759,ST-14,Join,2019-05-08 11:30:54
866,f28305cfa7d37a718ceebb70db1f1c4b66a0e3cee5dcc0ecb5c1dacc063638e797bde08a087af22cbd96e659d3b568f180be9af08d5b975cb8b1e0bd76da85da,6acd3f575faa207913b538df8b42395cea7d9fb6ed007f6af8b7f6622c5ba45092098c45d74c68403ef4cec9189a60d998ce2cc7017aa9626b9c73b35382cb6e,ST-13,Join,2019-05-08 11:32:00
867,4422547260a232c3dc9a09a787895dbabb1f4db6c320bb14fad60129fcd5028c317f9afeb873b2c66926c0482985d8df4a1011a5abab056a08fdfb73b6b25f0d,5da1d0839f4cccd187b62ed79aa308ce105dbf9faab2ff7eff8e5b6ade7518d5ddc3736137887ba55456d3457c211595e0496e91083a7c6beca8af4f8d4298b8,ST-13,Join,2019-05-08 11:32:55
868,0bf70f316df96ef9cdf3e2030aae74207ea983d25cb39451f2670ae519bace11ff51a2f7beaf0c9a1b04a3530f00262f833c14781f3f89be94791944c15fc298,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-14,Join,2019-05-08 11:32:55
869,f56b4a821fdd30c95c0f95d9c2c80158ce68228ef27908a15ec679da7581e6b965a2b8c43afa430d425addcb12a7c5a6d7708b596ab15e3ca8987b209dd06cd0,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-14,Join,2019-05-08 11:33:00
870,6c7373a33d879507264be90cb6a2d7c9c21e193e1a2c52325f6329d6b95db2ae2b52bde8547abf139329ebd00a375894450adf2c73f976ed4a91e24ab5e666ff,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-14,Join,2019-05-08 11:33:07
871,ad11c2b3f4abd4e10c350460062a5d9d06556f1f0e9f999e16e30a0fe14132b136bdcb8c072e536f5cb6f5b2283046b1af0238f2d2c39324d518292440d2744e,a89c49ee9d7728c1c7bce82cca5c754721ec1224b8d1b21a3a9ecddc3082a613ff734b915deb1ed5469f3246bd50fe65331c180ffc97e05e16b6c7ab20741737,ST-14,Join,2019-05-08 11:33:12
872,66690d769138ef4c854d373d1d95cb2c5222073b31a9fb631f51d9b3ee501eaa1dfcf19d57ea6c15fbaf15edc3b2b46a15c65dd44957e55aa22b06e3883fb687,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-12,Join,2019-05-08 11:36:45
873,662c9bc9259f64de2cf1908a0975962f620a29019f55907886162f365e15338016c3335488cb8af4d13a934860fc8ead6ced4f269e3deb7ee960b21618b987fa,27cb3214c7c22281284887980498187fb067de018c27086c67852ca6540a6d862aa0107ce92f9fda46ae028ae386f57655378403cce12f99dc0e300043f30876,ST-12,Join,2019-05-08 11:38:37
874,3d90fee70a7146120dd98ea3d2d4d2b156d874112627bf0522892bd420dbd21f80f573c0e561103f84b61704201180f928ba827ed4482e19bbc4478b0acb2d31,868350e0a211396980fb3f86396df3326eb25e16f38b94c139eae54001510df72a2604375b89277cd74cfe03a258a888bca42a0745922141a9d599b4e09c9df5,ST-13,Join,2019-05-08 11:42:04
875,303fb4e316090e27fbed0d58365d03cdfbf1d58815c489f47d730b3a9e331d1d42e8ea308975f3764686af029a5f49684cabad13d5aa4c61e0c1b7911a4b9329,7eab6a821dffecfe24201f6d2f4c90011c2a8611b8cf6399a8b5dbbf5ac3f78ace8bd02933d9c13919bcf028ba22105316dd08548b43e6bf9f0dd2bfd4189dff,ST-12,Join,2019-05-08 11:42:31
876,01f8932b6ad0aec609b745c3e94c13cfe4897f9531f1c6d1633f20fe0daa8fa949e13f042b8361e45f32f79433fb0128e8fe7d369e76bb907040cdc3c87872a0,d8cf2b4b8a70231c06d2ad70bfe0874ccf6c9765bbed50857541fb0d0ad7a3fae2843a502acbf04456ce550715ad1100bd5317c37c221d1af33bb7d5782c983e,ST-13,Join,2019-05-08 11:46:32
877,8e341cf728f2aa016b3c886d9084c9a8890198424ca61959861a3cb5bc63a07fbc89fa7c5b68f68cde1717e7a3a427870ad8f6b2cd4ae9365ac5dc1749153df5,28ae2d4f4d374bdaa2a2b6efc7959748db02e4d0d6d019105f6f7f528115e3e9d16d9a6b5f3459654a8d6395e0b6c1a0797be096d2b79e0d357dfbae3d0947e0,ST-13,Join,2019-05-08 11:46:42
878,b54162c579c0d1af59b2a6899dc21afd260cfcf5285757605409a44bfa611c7877ac5c3e79c8073d3c8d755859a0325c6eca26f29635bdc2967e13d0842f87f4,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-14,Question,2019-05-08 11:47:30
879,90ab606e1a696994ebf8d51e34ed89599d9bcbed041bfe034cb2cd4e057bbf292f7ee4b269f2e2dcfe1b70214625cb4a91b1e4e8940698f39696378b1b39bcc6,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-14,Question,2019-05-08 11:47:33
880,b43193958cc0c93122cecf64f7a4e75631365b80087d83b198305a26af4d5d790c3b1fa85c1e80634237a5c907f29ba0b17c064967d01976aeea64a34989bd03,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-13,Join,2019-05-08 11:48:14
881,de63bd0a2abc9fb38fe0f9949116eeffe50c8e9654315d9f94905e08c86f20ff93eef85e04f2fba09b584bbc6537082ff4b81169b846964727b782f131cc2684,27cb3214c7c22281284887980498187fb067de018c27086c67852ca6540a6d862aa0107ce92f9fda46ae028ae386f57655378403cce12f99dc0e300043f30876,ST-13,Question,2019-05-08 11:51:04
882,92d0f0af0385690744633ec4609e484e501fa3be923d2a835a68e9cc42dc072985f06b9d1bbfc0fe144c82ebe002569603fdb6ee1e10c2e9da2c93dbd3d20bfd,df0c6da82cab0e8f8910bd22a4ca5bb24d651f0e94b703eb15baf442faff6472e856d0f438567bd9f8c3cba60e7b12e26c4323ecb16d148a42c6dccf2e5e980c,ST-13,Join,2019-05-08 11:51:05
883,8d8244c160fe411acca713dcf5973f83a48c1139c6d9d28832fd29c10b0428def7d86f0863d90623ae25d098c7b7bec7133891a13579083e6785d6fb1c18cfac,d7cc8bbb7c4c98b8b503bb8b9c28624866348c0db13ca17875b3f075b595ba82794d1e42fe8d70cb006e0f7c79798d5f760f3951bb2192e6f5d041cb19a7401f,ST-13,Question,2019-05-08 11:51:22
884,0094c555e3f8faedf43ae9ef9c5918161254489f68a015155644910d3ff5b184fdbdf6fe0cd327782f6362f727b1ddfb8c856e090815cfc431c50c57daca8672,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-12,Question,2019-05-08 11:52:15
885,e342a89e77d50a40688c33f1f7a5c9a854c38196ff56e95c52354ecb2fe82d023d00206faa3fb553f8f28fe456c9a1ee3f78de24fe01497b1189fc5f7f88dc9b,0679a284e72e276dabf087b13a6ec914e61dcefa496ef348b2de50625933148b022feffe0e5c7477a30b23a3b0c9d156e06c89cf8e7f10d573ca0a3b2b5d7402,ST-13,Join,2019-05-08 11:53:10
886,e38379573a21d632871151c12b5c563c7e965e536007f59d87d057faf6954eca1d3885b24fee39a5883544280cfeb31cd34a3cf6b31c68a4bc26dc8498a8f778,868350e0a211396980fb3f86396df3326eb25e16f38b94c139eae54001510df72a2604375b89277cd74cfe03a258a888bca42a0745922141a9d599b4e09c9df5,ST-13,Question,2019-05-08 11:53:45
887,1e006b2d6ece0f5257c4629b8a281361b3c52a8df94ff3d83dc5d6fd9c854293fa5fb17a8d7d72ced125aca61fb5ad3f37ebd695c0a2142b464ca0d9200014d1,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-13,Question,2019-05-08 11:54:04
888,7dc2107961d184a9926a82ccf6ad4cadd44e020b81326128e24d0f3914ed74d8251573f8669a706441358a6033afa6fc9d431ae0773bfcab41db7da01646a75f,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-13,Join,2019-05-08 11:56:17
889,faf57c2228c095e29c5f7280dd25d58b7ced043cae7130f1dd85bdd5df62f7763eeeee7e514289cdbe29f676e0588e6ce271a69418cf744bf0c21c1b8cdb6d5c,6b45246b786e256c9b79e9b1e9b7d2186714254b5a327671b47bd8d61120c42eb12b3214bfb9595f4a56821bd933ae75a7948a2de9ea137716e159c23a40da50,ST-12,Question,2019-05-08 11:57:02
890,f8a6412b79a671c4eaab50494add4f87ead4adfd8e534343a7700ab206ca10b499a657b0895dfe971c593ecbc039188972c55e12f83dad8a13fbbb8c5794ac43,0679a284e72e276dabf087b13a6ec914e61dcefa496ef348b2de50625933148b022feffe0e5c7477a30b23a3b0c9d156e06c89cf8e7f10d573ca0a3b2b5d7402,ST-13,Question,2019-05-08 11:58:23
891,0b337236c540b1925f44606b7c326963a17f2c2f8a90cc01ce1e6fe4e5cf14d14b5fb26bec49226da989f07b6644d93fae1f1e96e35d1929d736e089da442b1c,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-13,Join,2019-05-08 11:58:39
892,2afcd6529bdcf45ffdc584ef647ec041cd0a0cf0de0a223ed2913783eaffb99eee54e6d2363d84372fcb560e15f9ce20b33e67e458e4544a71897455042e356b,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-13,Join,2019-05-08 11:58:45
893,3ef93745393f2b62987516c6942c09546465bceaa7cf6e540b66ceceb14922625f4815125eddca46b915b2be9586f534ef3175df9a2698bc9955f1a36c02b704,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-13,Join,2019-05-08 11:58:51
894,8d8244c160fe411acca713dcf5973f83a48c1139c6d9d28832fd29c10b0428def7d86f0863d90623ae25d098c7b7bec7133891a13579083e6785d6fb1c18cfac,d7cc8bbb7c4c98b8b503bb8b9c28624866348c0db13ca17875b3f075b595ba82794d1e42fe8d70cb006e0f7c79798d5f760f3951bb2192e6f5d041cb19a7401f,ST-13,Join,2019-05-08 11:58:54
895,415f1247e0265984e30ccf7521f7e28f37f738bf9735d7c68843a3d619ebaecdd037d01e621bb0dad74fcb296c89b9821813f7e6e52f06e259d6cb49bf9a9042,439f93dfe3f998a2b879ba08a9ec8b46d11b0ff61955460992e12d554173e80314699879353185f89be6eccebd4015be2c190df2e83bf80618c6fb944412bcab,ST-13,Join,2019-05-08 11:58:58
